time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.191285499879838,0.01926023537627259,12.089158733641066,0.004565887624456977,0.07638554351129301,0.0,-0.5373543200674649,0.043758606361235415,3.6025917950338626,-0.02597147963230341,0.03975623283960184,0.0,487.67044914088103,486.6567743835739,486.47408960919796,485.94032369171373
1.2600000000000007,-0.2252624206936915,0.021981916510707092,12.310165501064962,0.002853232257367111,0.07878277522564225,0.0,-0.595437987556799,0.04678073949348031,3.7637462741379193,-0.034261652157213926,0.040346118641322884,0.0,469.47181781135606,469.51830910756837,468.09523265511274,467.4494330472182
1.3200000000000007,-0.262581991352956,0.024838411725058386,12.538352965303632,0.0010058062066038431,0.08088934977648954,0.0,-0.6487568124524902,0.048242881097811594,3.8422069109382053,-0.024623322534708437,0.021760592113189172,0.0,445.13228509893963,443.6091699870751,444.05822197567664,444.8478783319126
1.3800000000000008,-0.30321833875332943,0.027748178979630802,12.772211495939976,6.282484573288842,0.08192514741964008,0.0,-0.7058853697237938,0.04858559027016047,3.9526730922459303,-0.03744999857074736,0.00626945017890954,0.0,455.5857034704135,454.3452539024691,455.5491827377873,454.5220784432884
1.4400000000000008,-0.3473592050564917,0.030638903037593184,13.013394217672,6.280008697138516,0.08217922048405146,0.0,-0.7654783165166505,0.04752122522892801,4.086260020137427,-0.050258632388893984,-0.00018238734977132562,0.0,462.51823956828645,462.00972033761866,464.0234795502868,463.0159505437967
1.5000000000000009,-0.3949824864523299,0.033415311035921484,13.261388998011581,6.278133554779924,0.0824238612963244,0.0,-0.8219565142208027,0.04479478476909462,4.17987397697332,-0.008075053189630445,0.01146648971443809,0.0,450.66810245678886,451.60869621731183,450.45904255777725,453.85700507435644
1.560000000000001,-0.44590517201756563,0.03600357841831413,13.51380988707632,6.277460241494865,0.08312973154554815,0.0,-0.8755236503619186,0.04142771393143044,4.233931553500201,-0.01840466439729554,0.012353962593145506,0.0,439.97496906803144,440.04832418667365,440.35676000861645,439.50148686183803
1.620000000000001,-0.49992873313021075,0.03838388026520857,13.76793024580018,6.276386295582803,0.08366865402455304,0.0,-0.925326408959336,0.037820446789069075,4.236713815303404,-0.016906734012559398,0.0012016467585872848,0.0,424.07123600971255,423.1119834476523,423.94756023579265,424.0763114379416
1.680000000000001,-0.5568177177000365,0.04054015596264363,14.020635441192846,6.275559327820593,0.08409926648571364,0.0,-0.9710204276284591,0.0339812357066981,4.186959895834657,-0.008171066443868856,0.01703778850366847,0.0,405.64405051079115,407.063739612232,405.4683521600387,406.25257498278904
1.740000000000001,-0.6167649953119418,0.04242744329224091,14.273962399404759,6.275899778841371,0.08515273793665479,0.0,-1.0273111641569614,0.028932032545900294,4.256981628314521,0.024480974468741805,0.01857815808711572,0.0,444.2589276019106,444.3851503456733,444.8042641536682,447.47050419567574
